Especie,L_vmt,P_vmt,L_vmtr,P_vmtr,L_fib,P_fib,A_r_m,An_r_m,A_r_u,An_r_u,Lu_ punt,LV,LF,A_crec,Fib,Apo,Para,S_cristal,Rad,Crist
F.reticulata,40.53869,3.8458378,15.436673,3.8458378,9.8479597,2.885249,199.27062,20.887444,141.37652,20.887444,1.2787682,316.11082,607.36668,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,39.136111,5.1277837,20.670757,3.8458378,9.3046485,3.2258065,174.28816,15.665583,99.249706,21.049994,1.0544993,323.14193,660.31461,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,40.151725,4.053869,14.616432,4.053869,10.737624,3.8709677,241.91648,26.109305,128.89114,19.007861,1.2787682,221.40212,553.47227,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,30.25501,4.6221218,20.670757,5.7330365,7.7687707,1.9354839,141.08691,15.88167,201.0586,15.665583,1.0230146,249.17283,939.91895,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,35.456873,4.053869,24.758488,4.6221218,8.2115626,3.2258065,138.99374,31.76334,127.96223,18.276513,1.8084513,192.00538,592.87196,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,40.53869,6.4097297,27.042679,2.8665182,9.8479597,2.5806452,143.62491,26.239526,186.27484,18.276513,1.9477617,300.19714,861.08578,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,51.597328,4.053869,26.303331,4.6221218,9.1694648,3.2258065,280.84195,29.19109,107.33433,19.007861,2.200076,228.10927,557.87498,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,45.810513,5.2855985,21.905902,2.8665182,9.3046485,2.885249,193.22649,26.239526,109.69016,18.276513,1.3040928,244.04869,685.63744,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,114.70278,7.8327914,50.22225,7.8327914,15.483871,3.7619044,412.51134,47.079299,192.37792,15.88167,3.1113773,332.86036,913.26788,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,91.977414,5.2218609,49.67634,5.2218609,15.497306,4.516129,440.74248,45.727457,142.09796,29.769187,4.3777971,427.14854,899.16972,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,115.94413,5.838218,70.543456,5.2218609,17.21505,3.2258065,382.85653,32.974538,128.04212,31.439766,4.8660449,243.41939,957.17956,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,108.31429,8.2564871,67.934384,7.8327914,14.193548,3.8709677,486.21857,32.974538,143.62491,15.88167,4.6106643,206.26351,836.82496,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,122.82478,5.2218609,78.327914,5.838218,9.6774194,2.5806452,387.41709,32.974538,117.81055,14.060291,3.8702548,276.86945,954.81734,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,97.552412,7.3848265,52.218609,5.2218609,12.258065,2.5806452,389.08665,47.079299,149.18903,18.276513,5.1405845,263.82028,1131.2348,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,83.590561,7.8327914,70.543456,5.2218609,18.720798,3.2258065,357.78631,52.137323,156.65583,18.276513,4.8660449,275.15293,924.41875,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,83.549775,5.2218609,65.273261,5.2218609,14.193548,2.885249,343.71721,47.079299,149.64527,15.665583,4.6106643,258.11263,1151.388,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,118.53164,7.8327914,50.6951,5.2218609,12.967581,3.6495834,364.96126,40.899881,198.31044,21.049994,4.1239035,284.69919,884.53971,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,149.94108,5.2218609,70.301454,7.8327914,18.076033,2.5806452,484.71105,47.079299,141.08691,15.665583,3.3247973,275.04142,828.68953,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,113.35769,5.2218609,67.783697,5.2218609,13.563739,2.5806452,351.83408,39.336246,254.60254,18.462066,2.5575364,212.38599,1235.4879,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,124.06728,5.2218609,65.325459,5.2218609,13.15876,4.516129,467.4053,38.801034,183.06328,21.049994,4.2179971,239.36694,739.4004,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,100.85089,8.2564871,60.728693,5.2218609,18.064516,3.2258065,481.94223,52.137323,166.1586,28.720235,4.667066,258.58759,1112.5971,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,99.249706,7.8327914,63.149983,7.8327914,16.244746,4.1310479,375.411,52.137323,316.08438,23.642981,4.1633676,253.30063,1053.8567,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,96.745455,5.838218,62.061109,2.6109305,16.14193,3.2258065,525.44808,40.899881,172.32141,23.498374,5.1786165,233.82045,1219.1321,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,127.05336,7.8327914,65.273261,3.6924133,13.670723,3.9243629,365.47654,47.079299,203.88676,26.626371,2.6701464,207.3184,828.61382,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,101.96009,5.2218609,63.203934,5.2218609,13.300341,4.516129,366.79008,40.899881,144.75955,18.462066,5.1722973,237.03453,1232.5225,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,107.84123,5.838218,67.884192,5.838218,14.964405,3.8709677,423.66433,32.974538,203.46839,24.071589,2.7663986,272.33895,941.58597,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,109.65908,5.2218609,31.439766,5.2218609,14.852728,2.885249,335.77781,32.974538,189.44995,18.462066,3.0690437,268.01173,1061.2711,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,88.925087,5.2218609,62.716702,5.2218609,13.609692,3.2258065,321.85114,32.974538,179.26277,19.007861,3.3247973,234.00988,1107.36,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,85.045825,5.2218609,57.677339,5.2218609,16.971544,3.8709677,345.11357,39.336246,143.60118,18.276513,2.81329,254.17378,961.73442,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,100.88468,8.2564871,73.70967,5.2218609,13.685938,3.8709677,381.15968,39.336246,163.96976,21.049994,3.3639139,214.66866,938.04838,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,89.11653,5.2218609,55.815318,7.8327914,15.185293,3.2258065,347.64899,32.974538,139.26322,15.88167,3.4121791,294.52638,962.66887,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,83.590561,5.2218609,66.565927,5.2218609,17.081551,3.2258065,407.20551,32.974538,120.81021,18.276513,3.0796816,274.19743,900.77287,FVP,LP,Difuso,ME,NO,UBT,NO
F.reticulata,72.403319,5.2218609,68.084737,5.2218609,17.467079,2.6600681,362.71992,45.727457,271.90055,24.071589,3.5896734,283.19871,953.6121,FVP,LP,Difuso,ME,NO,UBT,NO
F.rhamnifolia,31.661729,3.8458378,15.436673,5.438836,4.5619792,4.516129,287.27355,21.530284,159.79742,15.352872,2.3159477,489.61038,1010.2353,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,37.374825,4.053869,10.255567,5.2855985,4.516129,7.0967742,267.34959,18.462066,302.13415,7.88167,2.1851601,283.87191,714.08077,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,29.26096,3.8458378,14.94993,4.6221218,3.2258065,5.5498873,258.60077,20.887444,191.96928,12.392019,2.9160401,317.4724,843.22224,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,32.15104,3.8458378,14.101405,2.8665182,2.5806452,5.5498873,215.38198,21.049994,120.697,7.88167,1.8084513,500.56379,1002.0053,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,39.491426,4.6221218,10.335379,4.6221218,3.2258065,5.0388708,228.64656,19.007861,75.14654,8.718112,2.357932,416.76862,950.80129,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,29.289028,5.1277837,13.198441,2.8665182,3.2258065,4.6523242,237.07766,25.714683,101.38044,17.714683,2.1089985,508.21344,1376.2217,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,37.528406,5.438836,12.161607,5.1277837,4.1310479,5.1612903,260.2824,21.049994,197.01557,15.352872,2.357932,500.3254,1214.9743,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,32.15104,4.053869,12.161607,5.1277837,4.913402,3.2258065,340.07307,26.626371,298.4557,16.769461,2.9160401,483.52994,1107.1901,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,28.115269,4.053869,19.057496,3.6258906,3.2258065,4.516129,252.66739,19.884254,252.71728,25.025948,2.1851601,613.04069,972.88859,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,26.95137,5.7330365,17.43635,6.4097297,5.5122605,5.3201363,205.33603,23.352872,136.34329,14.3078,3.2350561,550.77638,1134.2253,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,26.95137,5.1277837,14.503563,5.7330365,3.8709677,6.4837907,261.53653,16.512974,184.20791,15.352872,2.6701464,345.74871,1019.2608,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,33.868614,4.6221218,13.80698,4.6221218,4.5619792,5.9480932,394.14674,15.22421,205.25563,5.313185,2.4262921,513.25873,809.46641,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,27.673409,5.1277837,11.608514,3.8458378,4.6523242,5.5498873,207.07164,18.276513,184.35178,15.352872,2.1089985,554.62456,873.2388,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,33.649555,4.053869,10.877672,1.8129453,5.4743751,5.5122605,360.9511,28.120582,144.43943,20.241531,3.090283,393.90453,1193.5479,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,32.125473,3.8458378,13.198441,5.438836,4.0803583,3.8709677,213.85736,16.512974,221.07014,21.19109,3.2045839,559.15379,1299.9794,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,28.377083,5.1277837,15.436673,5.1277837,4.6523242,3.8709677,321.72766,19.884254,277.75571,15.352872,2.4262921,403.98612,1216.9003,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,36.999189,5.2855985,16.062736,6.4097297,5.8064516,4.0803583,255.51126,13.313185,205.25563,5.313185,2.6701464,476.33562,1282.4575,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,37.703161,6.4097297,13.627272,5.438836,4.6523242,5.2014566,313.39867,21.530284,184.35178,15.352872,2.5188812,450.63329,875.12844,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,33.941319,5.1277837,10.877672,3.8458378,3.28969,3.6495834,368.72403,28.120582,144.43943,20.241531,3.2350561,418.14848,795.71031,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,33.551736,2.8665182,16.665297,3.8458378,4.516129,4.913402,240.71589,19.007861,221.07014,21.19109,2.1089985,284.53153,1059.6937,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,26.95137,5.1277837,16.316508,5.1277837,2.885249,4.516129,282.42738,22.3078,277.75571,7.7977727,3.1634978,507.79074,779.99837,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,33.844344,4.053869,16.062736,3.8458378,3.9243629,5.5122605,206.46171,16.512974,205.86711,14.332591,2.1851601,355.09614,1204.2393,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,32.456279,3.8458378,16.416918,4.053869,2.5806452,6.57938,293.19249,25.714683,197.0197,11.818958,2.357932,450.36091,883.90122,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,28.231931,4.6221218,12.819459,4.6221218,3.28969,3.7619044,284.41171,16.512974,204.89491,14.616432,2.4262921,475.08174,826.87078,FVP,L,Difuso,ME,SI,UB,P
F.rhamnifolia,27.19418,4.053869,10.335379,5.7330365,4.6523242,6.1205374,273.9487,21.530284,204.28443,16.665297,2.5188812,535.46995,930.52847,FVP,L,Difuso,ME,SI,UB,P
F.rotundifolia,26.427992,6.4097297,11.608514,3.8458378,13.198441,7.4749651,200.14106,23.642981,127.50861,10.765142,3.6618348,360.40663,881.69842,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,40.069783,2.5638919,10.335379,3.8458378,12.093854,7.4749651,189.79148,15.88167,167.44595,11.676436,2.8594126,354.02621,925.45866,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,36.258906,3.8458378,11.466073,2.5638919,12.093854,6.9034901,197.22465,18.276513,149.00615,9.4138436,2.0619518,221.92909,809.69886,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,40.720705,3.8458378,12.625703,2.5638919,12.093854,5.7330365,141.85789,15.88167,89.383861,10.765142,2.5575364,300.26835,631.63507,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,30.793398,5.2855985,15.595545,3.8458378,11.466073,7.4749651,253.91886,18.462066,157.19883,16.512974,2.7663986,263.95479,618.82615,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,35.201031,5.2855985,10.335379,2.5638919,12.093854,4.6221218,239.32422,15.88167,132.64452,8.2564871,2.6701464,359.36079,1017.7827,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,35.201031,3.8458378,17.992969,3.8458378,13.198441,10.012318,213.4266,18.462066,177.85017,10.443722,3.121871,321.07058,716.88637,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,37.198528,4.053869,15.436673,5.438836,13.198441,3.6258906,261.05388,18.276513,170.51195,8.2564871,3.0690437,399.11453,782.5944,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,47.431999,2.5638919,10.255567,2.8665182,10.335379,8.107738,155.82684,13.054652,201.38044,13.313185,3.7238292,373.06431,830.63016,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,36.099925,3.8458378,7.6916756,3.6258906,12.625703,5.7330365,202.25866,19.007861,153.88993,14.060291,3.4786256,255.82867,790.56941,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,42.787046,5.1277837,13.073335,4.053869,10.335379,5.1277837,196.67084,20.887444,138.2561,15.88167,2.9160401,281.06582,905.58839,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,34.8727,4.6221218,11.027716,3.6258906,10.335379,7.7977727,242.24032,23.642981,169.08673,10.765142,2.5188812,225.22804,918.31391,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,40.477836,5.1277837,8.5995547,1.8129453,10.571197,7.7977727,219.87693,15.665583,215.5718,13.313185,2.9160401,378.46205,865.54237,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,33.649555,2.8665182,13.198441,3.6258906,15.004792,5.7330365,235.11425,21.049994,142.52907,14.060291,2.5702923,396.38083,952.11989,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,37.198528,5.1277837,8.9736215,1.2819459,14.616432,5.438836,297.29087,16.512974,161.83557,16.512974,2.1851601,271.9919,743.68649,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,45.468437,3.6258906,18.129453,1.8129453,12.819459,6.5366673,243.50339,26.626371,138.77286,11.676436,2.81329,426.81137,926.94868,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,36.258906,5.1277837,17.43635,2.8665182,10.012318,6.4097297,239.02494,18.462066,153.66829,10.443722,3.6618348,384.2195,619.33279,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,44.50033,5.2855985,19.057496,4.6221218,10.335379,3.8458378,288.63479,13.313185,140.36028,13.313185,2.8594126,336.3378,879.5852,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,32.15104,5.1277837,13.80698,3.8458378,10.335379,5.438836,167.09955,15.665583,101.96009,10.765142,2.754551,456.03826,834.2473,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,32.15104,4.053869,5.7330365,3.8458378,14.616432,5.1277837,164.67501,15.665583,266.77526,10.765142,2.9160401,317.46845,809.69886,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,37.724948,4.053869,16.316508,3.8458378,12.690617,5.2855985,161.96189,18.462066,148.18037,13.313185,3.6169027,311.48421,826.33956,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,37.264737,3.8458378,15.856795,3.8458378,10.952951,7.6916756,170.43197,15.665583,198.32763,10.765142,3.8448203,409.91802,733.3806,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,33.330594,3.8458378,13.383908,2.8665182,10.952951,6.9034901,235.69342,18.462066,167.44595,13.313185,3.1113773,355.91123,917.2203,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,36.304202,5.7330365,11.537513,3.8458378,12.819459,6.4097297,227.6905,21.049994,148.61677,15.665583,2.2875301,329.80879,886.71187,FV,LP,Difuso,ME,SI,UB,PN
F.rotundifolia,31.427291,3.8458378,12.625703,5.7330365,12.819459,9.3327073,221.94445,15.88167,177.2743,11.676436,3.1634978,310.94671,866.77357,FV,LP,Difuso,ME,SI,UB,PN
F.tomentosa,27.831812,3.28969,15.697452,2.5806452,6.1205374,1.9354839,157.09038,29.19109,149.00615,8.2564871,3.6618348,248.5025,350.03026,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,28.343074,3.2258065,15.960409,1.9354839,4.3278735,2.5806452,134.40587,24.071589,126.29997,10.443722,2.412775,218.46555,315.93337,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,30.839789,4.0803583,10.4229,2.0401791,6.8581586,3.2258065,86.318798,21.049994,157.19883,7.8327914,2.7663986,179.09202,254.76314,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,25.6933,3.7619044,12.854748,2.6600681,5.8064516,3.8709677,188.00512,20.887444,113.35769,10.443722,2.9160401,172.37764,404.01143,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,28.649811,3.6495834,8.4118741,3.4742999,4.913402,2.0401791,263.29004,15.88167,140.82092,10.443722,3.090283,180.22172,319.04673,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,36.180838,5.4743751,15.185293,3.28969,6.1205374,4.3278735,261.21051,15.88167,70.301454,10.765142,2.9160401,212.05261,354.77924,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,25.194354,2.885249,9.5256923,2.0401791,4.0803583,3.9243629,211.88791,23.642981,182.39176,10.765142,2.412775,146.89333,436.58786,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,19.874738,3.2258065,11.024521,2.885249,4.516129,2.885249,163.2197,18.276513,117.81055,8.2564871,3.4312951,191.79985,304.98752,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,31.513999,4.0803583,12.72457,2.6600681,3.8709677,3.2258065,219.84593,16.512974,142.48123,10.765142,2.6331449,228.45989,387.98462,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,40.971552,3.4742999,11.540996,1.9354839,5.5498873,2.5806452,186.91418,15.88167,132.64452,7.8327914,2.4262921,235.85715,361.37579,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,32.089884,4.0803583,9.6774194,2.7371875,5.8064516,3.8709677,232.50479,13.313185,76.12105,14.060291,2.9825743,226.90805,327.49229,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,27.012157,4.6523242,9.2373039,2.5806452,6.9485998,3.7619044,256.48322,13.054652,142.48123,10.443722,2.0619518,296.24048,415.36777,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,30.650254,4.1310479,12.72457,3.2258065,5.5122605,2.5806452,185.43121,13.313185,122.37997,18.276513,2.5188812,224.74673,288.97705,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,24.524617,4.1310479,13.424937,2.885249,4.6523242,3.2258065,114.91061,24.631469,98.283413,8.2564871,1.617528,200.39402,305.47886,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,29.032258,4.1310479,11.540996,3.2258065,4.516129,2.3261621,125.54205,16.512974,170.01147,13.313185,2.754551,236.22615,217.85238,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,30.432197,5.770498,8.2620958,2.885249,4.6523242,3.4742999,138.08342,24.071589,125.54205,11.676436,2.3017828,170.61925,295.1391,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,23.448751,2.6600681,9.3936902,1.9354839,5.1612903,3.4742999,160.03534,13.054652,199.52703,13.313185,2.7186985,216.43636,418.73497,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,19.051385,2.7371875,11.099775,2.3261621,7.8751972,3.6495834,185.54147,23.642981,169.08673,13.054652,3.4312951,210.80119,291.30309,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,23.386541,3.28969,12.12148,1.4426245,10.581432,2.3261621,189.08978,21.049994,81.776743,10.765142,2.1089985,242.39628,385.03922,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,23.162998,2.6600681,10.502465,2.6600681,7.7955135,2.3261621,177.56247,15.88167,152.06289,5.838218,1.7156476,192.47982,351.11919,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,25.16129,4.516129,11.414068,2.3261621,8.2620958,3.7619044,160.86383,15.88167,201.19417,10.443722,2.5188812,193.29772,350.54598,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,21.944969,2.5806452,10.986701,1.8247917,7.7687707,2.0401791,146.44504,15.88167,139.94685,7.8327914,2.0619518,143.8581,369.18594,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,18.167907,4.913402,11.267258,4.6523242,11.48677,3.7619044,174.95182,31.331166,142.48123,16.512974,1.7902755,201.79148,331.95802,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,26.671002,3.2258065,13.716317,3.2258065,8.4118741,4.1310479,234.1846,23.642981,125.5692,10.765142,2.3159477,158.98714,321.6005,FV,LP,Difuso,E,NO,UB,NO
F.tomentosa,30.219454,3.9243629,15.934308,2.6600681,8.2620958,3.6495834,174.30772,15.665583,122.24063,10.765142,2.357932,216.10202,407.18798,FV,LP,Difuso,E,NO,UB,NO
